127.0.0.1 - - [31/Aug/2023:11:37:42 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:06:06 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:06:07 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:06:07 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:06:07 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:06:07 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:06:07 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:06:07 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:02 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:02 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:02 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:10 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 200 2235
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:10 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:10 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:24 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:24 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:24 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 200 2235
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/Abc.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:07:31 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:08:19 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:08:19 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:09:54 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:09:54 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:38 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 200 591
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:38 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:38 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:38 +0530] "GET /AdvClass8/Img3.jpg HTTP/1.1" 200 56575
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:53 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:53 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:53 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:58 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 200 568
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:58 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:12:58 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:24 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 200 511
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:24 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:24 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 200 556
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:13:59 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:04 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:05 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:05 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:05 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:06 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:06 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:06 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:13 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:13 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:13 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:33 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:33 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:33 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:35 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:35 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:35 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:35 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:36 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:36 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:36 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:36 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:36 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:37 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:37 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:37 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:43 +0530] "GET /AdvClass8/css3.html HTTP/1.1" 200 591
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:43 +0530] "GET /AdvClass8/main.css HTTP/1.1" 404 773
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:14:43 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:15:35 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:20:32 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 200 1184
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:20:32 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:20:32 +0530] "GET /AdvClass8/Img4.jpg HTTP/1.1" 200 3261736
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:26 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:26 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:44 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:45 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:46 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:46 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:49 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:50 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:57 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:21:57 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:12 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:12 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:14 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:14 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:14 +0530] "GET /AdvClass8/Img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:25 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:25 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:49 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 200 1190
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:22:49 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:00 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:00 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:12 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:12 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:12 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:12 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:13 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:13 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:13 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:13 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:22 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:22 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:23 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:23 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:23 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:23 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:24 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:24 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:24 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:24 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:25 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:23:25 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:24:13 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:24:13 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:24:28 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:24:28 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:24:43 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:24:43 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:47 +0530] "GET /AdvClass8/4 HTTP/1.1" 404 766
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:49 +0530] "GET /AdvClass8/I HTTP/1.1" 404 766
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:49 +0530] "GET /AdvClass8/Im HTTP/1.1" 404 767
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:49 +0530] "GET /AdvClass8/Img HTTP/1.1" 404 768
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:50 +0530] "GET /AdvClass8/Img. HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:50 +0530] "GET /AdvClass8/Img.j HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:51 +0530] "GET /AdvClass8/Img4 HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:52 +0530] "GET /AdvClass8/Img4. HTTP/1.1" 404 770
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:52 +0530] "GET /AdvClass8/Img4.j HTTP/1.1" 404 771
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:52 +0530] "GET /AdvClass8/Img4.jp HTTP/1.1" 404 772
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:25:53 +0530] "GET /AdvClass8/Img4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:27:02 +0530] "GET /AdvClass8/css4.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Aug/2023:12:27:02 +0530] "GET /AdvClass8/main.js HTTP/1.1" 404 772
